,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
917,7.06544861793518,0.4437637497401702,0.0196658611297607,0.0011719001163365,128,10,3e-05,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.8870703764320786,0.9310344827586208,0.931818181818182,0.7896440129449838,0.8194444444444444,0.8718022996796619,0.0580255131349845,1,0.913423558897243,0.888421052631579,0.9293401413982718,0.9327412711378368,0.9667053813395275,0.9261262810808916,0.0256273048629127,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,32.0,,,,,,,
956,9.625333738327026,0.8391431581005382,0.0228022575378417,0.0019578310635588,128,10,3e-05,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8548047696983867,0.952922077922078,0.9666329625884732,0.7896440129449838,0.7922115664051148,0.8712430779118072,0.0760858650903269,2,0.9181173436492586,0.8985310498468393,0.9036370453693288,0.917898309879075,0.9472441676735756,0.9170855832836152,0.016949331252093,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,16.0,,,,,,,
811,6.506773567199707,1.6941056952955995,0.021888256072998,0.0015805251379833,64,10,3e-05,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9193359831657704,0.9310344827586208,0.931818181818182,0.7724089635854342,0.7849624060150375,0.867912003468609,0.0730949232922455,3,0.931758530183727,0.8791228070175439,0.9137805142778206,0.9322893885049428,0.9903673835125448,0.9294637246993158,0.0360629373378258,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,32.0,,,,,,,
965,3.0373820781707765,0.4994404069981605,0.0198157310485839,0.0014329214093755,128,10,0.0001,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.8479804161566707,0.952922077922078,0.931818181818182,0.8076923076923077,0.7985347985347986,0.8677895564248074,0.0634783646922803,4,0.9181173436492586,0.8909913615795968,0.9091516103692066,0.9404928765324768,0.9808959644576084,0.9279298313176294,0.0309082461737625,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,32.0,,,,,,,
1040,2.2732171058654784,0.214782201193493,0.0211216926574707,0.0013879151600224,128,10,0.0002,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9021739130434784,0.8850574712643677,0.9494252873563218,0.8076923076923077,0.7922115664051148,0.867312109152318,0.0591057180463134,5,0.9032380952380952,0.8959204931609774,0.8833501075523453,0.9087758998656388,0.956836137187471,0.9096241466009054,0.0250941765164956,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
975,2.943058156967163,0.5270024094202318,0.0202124118804931,0.0015836249694046,128,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.8870703764320786,0.9100775193798448,0.931818181818182,0.7833333333333333,0.8240601503759399,0.8672719122678757,0.0553235239219304,6,0.9243372058385464,0.8855785837651122,0.9137805142778206,0.9106152993348116,0.9758150696488498,0.9220253345730282,0.0297496620436849,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,32.0,,,,,,,
919,7.79325385093689,0.6337671302689973,0.020029878616333,0.0016113639395993,128,10,3e-05,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9041666666666668,0.9310344827586208,0.9137705774758296,0.7896440129449838,0.7922115664051148,0.8661654612502432,0.0620371489817286,7,0.9236090225563908,0.896011700913242,0.9108464384828864,0.9318217853179008,0.9614695340501792,0.9247516962641198,0.021994703911829,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,32.0,,,,,,,
1080,8.70684061050415,2.61884317409258,0.026948070526123,0.0023583126604368,64,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9208897041962852,0.9275905118601748,0.931818181818182,0.7558893820416525,0.7922115664051148,0.8656798692642818,0.075771858281187,1,0.939753320683112,0.8943326225273487,0.923165846172244,0.9052051439069198,0.9661410975083896,0.9257196061596028,0.0254689995850193,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
1234,9.999361658096314,1.1757076286068064,0.0259693145751953,0.0014391535338615,128,10,3e-05,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8892455858747994,0.905844155844156,0.9659090909090908,0.7896440129449838,0.7768878718535469,0.8655061434853154,0.0719440465007734,2,0.9125680847186506,0.9011562849682954,0.867483737902586,0.904550499445061,0.9286543885847022,0.9028825991238592,0.0200839995570058,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
809,5.172579050064087,0.7322649040905947,0.0213207244873046,0.0014992210209138,64,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9041666666666668,0.9275905118601748,0.9137705774758296,0.7558893820416525,0.8240601503759399,0.8650954576840526,0.0654390126112371,8,0.9243372058385464,0.8832989836002043,0.8913319238900634,0.9322893885049428,0.951836917562724,0.916618883879296,0.0256713583813626,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,32.0,,,,,,,
