,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
1186,2.4800410747528074,0.4681162913863625,0.0267078876495361,0.002270670509726,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8592859285928593,0.8669438669438669,0.8816342115311187,0.8186813186813187,0.9134146341463416,0.8679919919791009,0.0308472468224118,1,0.8714565004887586,0.8669701829720455,0.8981692573402418,0.91871365035922,0.8713363139592648,0.8853291810239062,0.0200234600206709,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
1254,4.812678432464599,1.3323894999560502,0.0252296447753906,0.0019896157214593,128,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8711538461538462,0.8454106280193237,0.8816342115311187,0.8084179970972424,0.9275066367163568,0.8668246639035775,0.0394721826217342,2,0.8809847044981447,0.8836734693877552,0.8922057254778518,0.9006500171057134,0.8892824427480917,0.8893592718435113,0.0069000124255867,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1224,8.458027791976928,1.5326725509602224,0.0256735801696777,0.002493599821736,128,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8817647058823529,0.8623655913978494,0.8816342115311187,0.8084179970972424,0.8994130742764622,0.8667191160370052,0.0314187790952112,3,0.8880851063829787,0.8867201362765278,0.893103029672407,0.9168533034714446,0.8939741280497789,0.8957471407706274,0.0109160302551375,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
1300,2.31105227470398,0.1387897755392642,0.0238797187805175,0.0014784433817928,128,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8994899489948995,0.8340535868625756,0.8540031397174255,0.8186813186813187,0.9134146341463416,0.863928525680512,0.0367473121639023,4,0.8829508838765956,0.8566685786793207,0.8856635778767556,0.9083269671504964,0.8667284141195842,0.8800676843405505,0.0176842766588801,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1250,4.7437879085540775,1.38270434277817,0.0247500896453857,0.0021320858657107,128,10,0.0001,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8646464646464647,0.8669438669438669,0.8816342115311187,0.7779439252336449,0.9275066367163568,0.8637350210142903,0.0484942048648043,5,0.8829508838765956,0.8625322997416021,0.8786570075229869,0.9132405085185504,0.8892824427480917,0.8853326284815652,0.0165199419738395,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1220,9.67709460258484,0.6830800145253183,0.0245721817016601,0.0018763795884875,128,10,3e-05,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8646464646464647,0.8669438669438669,0.8816342115311187,0.7904761904761904,0.9134146341463416,0.8634230735487964,0.040412725964741,6,0.8735869545867232,0.870890035414457,0.8998558693215182,0.9041079304678716,0.8698492462311558,0.8836580072043452,0.0150711590975613,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,384.0,4.0,16.0,,,,,,,
908,2.249343204498291,0.2946095868665985,0.0260016918182373,0.001873501435143,64,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8994899489948995,0.8502923976608188,0.805337519623234,0.8472222222222222,0.9125615763546798,0.8629807329711708,0.038789811663208,1,0.8735869545867232,0.8751629556239244,0.8889119170984456,0.8785089737689831,0.8405172413793103,0.8713376084914775,0.0163087257038987,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,16.0,,,,,,,
1336,2.516616487503052,0.3270512681983197,0.0238380432128906,0.0009870969951389,128,10,0.0002,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8646464646464647,0.8669438669438669,0.8540031397174255,0.8011382658185471,0.9275066367163568,0.8628476747685323,0.0402170927560887,7,0.8797143259217564,0.8514485165794066,0.8948104916466151,0.9041079304678716,0.8927802616327207,0.8845723052496741,0.0183009125475938,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,16.0,,,,,,,
1086,7.591845703125,1.033536316908439,0.0277977466583251,0.0034837851855667,64,10,3e-05,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8817647058823529,0.8230414746543779,0.8816342115311187,0.8272897196261682,0.8994130742764622,0.862628637194096,0.0312937000848643,8,0.8806381790252757,0.8587877789371556,0.8939709297325191,0.9217777777777778,0.8713363139592648,0.8853021958863987,0.021565844468749,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
1290,3.5390894412994385,0.368813194674765,0.0256627559661865,0.001368230642342,128,10,0.0001,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9178921568627452,0.8230414746543779,0.8540031397174255,0.8186813186813187,0.8994130742764622,0.8626062328384659,0.0399501147857865,9,0.8735869545867232,0.888586387434555,0.9015791406536908,0.889066308093117,0.8636296623912723,0.8832896906318716,0.0132407559119313,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,16.0,,,,,,,
